targa,tratta,volte
1773782,24-17-,1
5223137,22-1-12-25-20-2-16-4-10-18-23-5-8-3-13-,1
599221,25-20-2-7-6-24-17-23-5-,1
8160652,11-25-20-,1
9197199,12-,1
2510253,1-,1
1679306,10-18-23-2-16-4-,1
9166892,16-,1
9185925,4-,1
9201325,8-3-14-,1
535189,7-17-,1
464402,16-4-18-,1
1411127,17-14-,1
9178850,14-,1
9188758,22-,1
348844,8-3-22-1-,1
621849,3-,1
489463,12-16-4-,1
9175171,16-,1
9189511,2-,1
4225894,25-,1
9199993,4-,1
9173463,3-,1
819995,12-25-20-2-23-5-8-3-,1
93255,25-20-2-16-4-10-18-23-5-14-,1
3351783,17-23-5-8-3-13-,1
1413319,24-,1
9196701,18-,1
90130,1-12-14-,1
3955240,10-18-23-5-14-25-20-2-16-4-,1
8914923,11-8-3-13-,1
73027,2-7-,1
438629,14-,1
858676,20-7-,1
646412,25-16-,1
85259,11-25-20-2-16-4-10-18-23-5-14-,1
9167614,11-3-,1
1957172,23-,1
9185779,8-,1
8602081,5-,1
75692,24-,1
1445631,13-,1
896139,22-,1
2543769,5-,1
72409,17-7-,1
6673421,10-18-23-5-8-,1
140411,11-19-8-,1
9185354,14-,1
2609751,22-1-12-14-,1
3208401,19-25-20-2-16-4-10-18-23-5-14-,1
21818,3-1-12-25-20-16-17-,1
146715,12-,1
9186902,11-14-,1
719731,5-,1
6379,7-,1
532476,22-1-12-25-20-2-16-4-,1
397792,23-5-3-13-,1
22130,24-,1
9195907,12-,1
9175262,16-,1
9182742,6-,1
9191642,12-,1
2700713,17-16-4-,1
9199265,12-20-2-4-10-18-,1
162552,1-25-20-16-,1
9162273,7-,1
2382507,1-25-,1
355673,10-18-23-5-8-3-13-22-1-12-25-20-2-7-17-16-4-,1
308438,8-3-13-1-12-14-,1
9167376,18-,1
5656896,19-25-20-2-16-4-,1
1096855,10-18-,1
79417,4-,1
9166021,19-,1
9193630,22-1-14-,1
2214470,16-,1
9169186,12-,1
975909,18-13-,1
9163264,19-,1
8108360,14-,1
9178150,11-19-14-,1
9181936,11-,1
9178771,10-23-8-,1
3862432,11-19-25-20-2-16-,1
363356,13-,1
4222378,5-13-22-1-12-25-20-,1
9192614,16-,1
9177178,8-,1
2477475,12-25-20-2-16-4-,1
93657,11-,1
48607,1-12-14-19-8-3-13-1-14-19-8-3-13-,1
218853,8-3-,1
1760776,20-,1
46319,17-,1
1083700,22-1-12-25-20-16-4-,1
2488614,11-19-25-20-,1
9200106,10-,1
9188231,17-,1
9170228,23-,1
867939,25-,1
130098,8-,1
4599265,17-,1
9198184,14-,1
138071,10-18-,1
2361709,10-18-,1
9162317,18-,1
9181299,5-,1
84130,6-24-,1
8897975,10-18-23-5-8-3-13-,1
2544963,24-,1
4021448,18-8-3-13-,1
2182456,18-,1
8799149,25-20-4-,1
9175599,19-,1
1343240,24-17-23-7-6-,1
9161746,7-,1
8893282,10-18-23-5-8-3-13-,1
3150918,25-20-5-14-,1
9161837,25-,1
5584017,14-,1
2285128,11-19-14-,1
20280,19-25-20-16-4-,1
9183799,8-3-13-22-1-12-14-,1
457150,5-8-12-25-20-7-6-17-23-5-,1
337770,2-7-17-23-5-8-12-25-20-7-17-23-,1
223089,6-,1
9181955,1-,1
687267,20-,1
9191653,20-,1
3913977,10-18-23-5-8-3-13-,1
979428,12-25-20-16-4-,1
9194883,19-,1
692531,12-20-7-,1
215269,25-20-2-16-4-10-18-23-5-14-3-13-22-1-12-,1
2300302,17-16-4-10-18-7-,1
8893923,10-18-23-5-8-3-13-,1
8636457,4-,1
812711,1-4-,1
4263692,11-19-25-20-2-,1
6019953,10-23-,1
691810,7-,1
183225,24-,1
3708783,10-18-23-5-8-3-13-,1
9164738,18-,1
484065,10-18-,1
9161988,10-,1
3993466,22-,1
9168535,5-,1
54897,23-5-14-,1
9196760,25-,1
657702,6-24-,1
132367,10-18-23-5-8-3-13-,1
154317,18-10-,1
50753,10-18-23-5-14-,1
9165878,18-,1
212788,17-,1
9193188,2-,1
588686,18-,1
3894392,23-,1
77685,12-14-8-,1
353828,17-7-,1
5982732,10-18-23-5-8-,1
9171692,4-,1
9183595,4-,1
482542,5-,1
9176343,14-,1
2614732,10-18-23-5-14-11-19-8-3-14-,1
75554,5-,1
7603457,22-1-12-25-20-2-4-,1
428553,10-,1
9170119,16-,1
9168548,1-,1
9195308,23-,1
223470,7-,1
84495,22-1-12-14-,1
8892302,18-,1
7532379,24-17-23-20-,1
2931196,22-,1
9170029,25-,1
378701,12-20-16-4-4-,1
537619,25-20-2-16-4-10-18-23-5-8-,1
9179980,24-,1
9192820,4-,1
677925,24-6-,1
9177532,18-,1
1782713,24-,1
38327,24-,1
86190,10-4-,1
4668526,17-,1
9166010,19-,1
128135,22-12-25-,1
3238186,11-8-3-13-,1
7928023,22-12-25-16-4-,1
81387,24-,1
9189853,8-,1
4685810,8-,1
998643,22-1-12-25-20-2-5-8-3-13-,1
163647,10-,1
9202060,12-25-,1
308690,5-8-,1
9185954,8-,1
3520974,13-,1
841397,24-17-7-6-,1
9190127,1-,1
292859,16-,1
2854489,17-7-,1
348538,10-18-23-5-8-12-25-20-2-16-4-,1
1469879,12-16-4-,1
9195241,23-,1
5313911,16-,1
1019948,10-18-23-5-8-,1
211892,22-1-12-,1
502508,17-7-,1
4011848,10-18-23-,1
3395631,13-1-12-,1
9184843,3-,1
9164151,16-,1
9172800,4-,1
1494875,6-,1
1186186,10-18-23-5-8-3-13-22-1-12-25-20-2-16-4-,1
219909,6-10-18-7-,1
863307,11-19-25-20-2-16-,1
1557641,24-4-,1
2395237,19-25-20-2-16-4-,1
27100,10-16-4-,1
2503396,10-14-,1
8792290,24-,1
7933207,1-12-25-20-2-7-6-,1
8290371,25-20-16-4-,1
189747,5-25-20-,1
4973289,19-,1
9191394,10-,1
229523,7-,1
96432,1-12-14-8-3-13-,1
536541,17-23-7-,1
7802471,11-25-,1
8004111,22-1-12-25-20-2-4-,1
529872,1-12-14-11-8-3-,1
8368057,10-18-5-14-,1
9186644,25-,1
9172578,20-,1
8493032,1-12-25-20-2-16-4-,1
3663899,10-18-23-16-4-,1
4259168,11-25-20-,1
8208055,14-,1
181762,25-20-16-4-,1
8894188,10-18-23-5-8-3-13-,1
1551387,19-25-20-23-5-14-,1
9198584,20-,1
1522243,14-,1
9176913,6-,1
9171685,3-,1
7694093,16-,1
8168029,5-,1
591295,19-8-3-,1
324281,3-13-22-1-,1
9188690,19-,1
66907,24-,1
5978325,10-18-23-5-8-3-13-,1
404293,5-,1
86348,12-25-20-2-7-6-10-18-23-,1
494736,10-,1
8089846,11-,1
669141,24-6-,1
36779,8-3-13-,1
9182265,3-,1
1094702,10-18-23-5-14-,1
36810,1-12-14-,1
525814,6-24-,1
584526,12-14-19-8-,1
4608230,24-,1
61251,4-10-,1
9165278,20-16-,1
1344193,6-,1
9177853,22-1-12-25-20-2-16-4-,1
1033423,1-12-14-,1
323123,11-8-,1
5107962,10-18-23-5-8-,1
8895197,10-18-23-5-8-3-13-,1
8019990,11-2-16-,1
610147,10-18-23-5-8-3-,1
5380115,11-19-25-20-5-14-,1
175100,18-23-,1
3633281,16-4-,1
198512,22-13-,1
7900425,10-,1
184640,7-17-,1
9183984,10-18-23-5-8-3-13-22-1-12-25-20-2-4-,1
352260,12-25-20-2-16-4-,1
162094,25-13-,1
611112,10-18-23-5-14-,1
9193095,5-,1
633149,10-18-23-5-8-,1
335920,6-24-,1
5592203,11-,1
73910,16-,1
9194729,19-4-,1
9174405,4-,1
3270380,14-,1
661843,6-,1
9190258,11-,1
344853,22-1-12-25-20-5-8-3-13-,1
33520,17-,1
9176910,16-,1
35323,1-12-,1
2721957,13-,1
1025413,24-,1
45226,7-17-,1
1782299,5-8-3-13-,1
9200998,14-,1
9162771,23-,1
8174125,5-,1
84531,10-18-7-17-16-4-,1
988161,22-,1
9183004,12-,1
9178755,1-,1
471431,11-19-25-,1
9162676,11-,1
1188548,5-8-3-13-8-3-,1
216447,24-,1
3897692,22-25-20-16-4-,1
9201677,11-19-25-20-16-4-,1
1950008,7-,2
78411,10-18-23-5-,1
436707,5-8-12-25-,1
9188148,6-,1
348485,10-18-23-,1
903820,6-,1
4370,8-,1
9202108,5-,1
9167197,12-,1
277101,16-,1
9201761,3-13-,1
9161759,23-,1
115098,10-18-23-5-8-3-13-1-12-14-,1
9181868,8-,1
1492849,8-3-13-22-1-12-,1
3874696,24-,1
925763,10-18-23-5-3-1-12-19-25-20-16-4-,1
9175959,10-18-23-5-8-3-1-12-25-20-16-4-,1
9190626,20-,1
581882,3-,1
7772533,11-,1
927842,25-20-2-16-4-,1
147335,12-,1
509819,2-7-17-23-,1
2250678,10-18-7-17-16-4-,1
7998246,8-3-1-12-25-20-2-16-4-,1
9162512,25-,1
1120252,24-17-3-13-,1
1081285,24-8-3-,1
872787,7-,1
9200796,14-,1
5593843,11-,1
2440872,2-16-4-,1
9186739,25-2-,1
27367,6-,1
7049362,8-3-1-25-4-,1
4096459,8-3-13-,1
113420,4-,1
3902228,11-,1
9172013,23-,1
9162882,23-,1
1176774,7-,1
9163952,10-,1
9192446,25-,1
9202793,25-16-,1
9194588,18-,1
3885043,10-18-23-5-14-,1
9186321,10-18-5-8-3-13-,1
53124,24-6-,1
23824,3-12-14-,1
2842891,6-,1
2441205,11-19-25-20-4-,1
2579722,16-,1
2629526,4-,1
3396160,18-,1
9183464,24-6-,1
443834,16-4-10-18-23-5-,1
9170708,18-,1
9192579,19-,1
2540173,25-20-2-7-17-23-5-8-3-13-,1
2298514,3-13-22-1-12-,1
1186858,11-14-,1
343782,22-1-12-14-,1
1771217,17-23-5-8-25-20-2-7-,1
9194762,14-,1
9177045,23-,1
9179746,25-,1
2486435,17-23-5-,1
1537382,16-,1
1326545,17-7-,1
1300673,11-,1
655703,20-16-4-,1
69014,12-,1
8153776,25-20-,1
1017891,6-,1
650617,18-,1
9163676,12-,1
9177483,19-,1
9166007,23-,1
38786,7-17-,1
9190251,5-,1
3668934,10-18-23-5-8-3-13-,1
9195732,20-,1
8887654,18-5-8-,1
9189717,12-,1
3132863,2-4-,1
2607023,22-1-3-,1
5814717,24-6-,1
431383,17-23-5-25-20-2-7-,1
2297809,8-3-1-12-14-,1
1369312,20-16-,1
7321312,4-,1
1179707,10-18-23-5-8-3-13-,1
328370,11-8-3-13-22-1-12-14-,1
9187676,14-,1
9173109,17-,1
916408,8-3-13-22-1-12-,1
9181512,6-,1
82427,17-7-,1
9181909,4-,1
336810,24-6-,1
4138420,19-16-,1
2381327,6-24-,1
7892897,5-14-,1
9170311,23-,1
327468,13-,1
1797646,16-,1
3208368,22-1-12-25-20-5-8-3-13-,1
9196400,18-,1
5545497,19-23-5-,1
1876745,10-18-23-5-14-25-20-16-,1
225160,10-18-23-8-12-20-2-16-4-,1
9163797,16-,1
9185120,10-18-23-16-4-,1
172717,22-1-12-25-20-16-4-,1
9193367,22-,1
298028,4-,1
429104,12-25-20-16-,1
8062673,10-18-23-,1
1076523,11-19-8-3-13-1-12-14-,1
49789,17-7-,1
9177639,10-18-23-5-8-,1
5072003,22-1-12-25-20-2-16-4-,1
48126,6-24-,1
9189159,23-,1
1078663,10-18-23-5-8-,1
9192260,25-,1
9187859,23-,1
454403,17-16-4-24-,1
4023560,10-18-23-5-8-3-13-,1
77817,1-12-14-8-3-,1
3869812,10-18-23-5-8-3-13-,1
187815,6-,1
7699851,10-18-23-5-8-3-1-14-17-16-4-,1
9196015,24-,1
9185347,10-18-7-17-16-4-,1
8888409,10-18-5-3-13-,1
9192088,23-,1
1470570,17-,1
416975,23-,1
74400,22-1-12-25-20-2-16-4-,1
9174117,2-,1
55358,17-16-4-10-18-23-5-14-,1
14145,22-20-,1
458157,6-,1
3874834,10-18-,1
2609143,7-6-,1
93114,23-5-8-3-13-22-1-12-25-20-2-,1
7739969,10-18-23-,1
3051896,10-3-13-,1
9178315,18-,1
2299006,11-8-12-25-20-2-7-6-,1
1651684,23-,1
3128370,11-19-25-20-16-4-,1
9175150,11-8-3-13-,1
8525977,10-23-,1
391879,25-16-,1
9195627,12-,1
7840746,5-,1
9194788,19-,1
8596302,18-23-5-14-,1
9172344,13-,1
3782916,10-18-23-5-8-3-13-,1
97490,17-16-4-10-18-7-,1
1006250,7-,1
325257,25-20-2-7-17-23-5-14-,1
9180869,19-25-20-2-6-,1
159813,23-,1
6009368,8-1-12-25-20-2-16-,1
26655,22-1-12-25-20-7-,1
9173739,24-,1
501808,1-12-25-20-16-4-,1
9171136,5-,1
9164303,13-,1
9195684,8-,1
9187710,11-19-25-20-2-16-4-,1
9193177,12-8-,1
627807,12-25-20-2-16-4-,1
1205677,23-,1
910645,13-,1
877400,7-17-,1
8750899,11-19-25-20-2-16-4-,1
9184609,24-6-,1
202753,11-19-25-20-,1
9194338,20-,1
5127422,11-19-25-20-16-4-,1
530507,7-6-,1
9192970,16-,1
9168638,10-23-,1
1190324,17-16-4-10-18-7-,1
100155,23-,1
1214345,25-,1
9170873,10-,1
1855663,14-,1
933933,5-14-11-25-20-,1
936329,12-25-20-,1
9201489,18-,1
9167675,10-,1
363635,25-7-,1
8062278,14-,1
6757322,8-13-1-12-,1
8135518,25-4-,1
833926,19-,1
9183100,2-16-,1
9182237,23-,1
92364,10-4-,1
2934320,11-25-20-10-18-23-5-14-,1
8174955,1-12-25-20-2-16-4-,1
4948816,22-,1
3013542,20-,1
3538446,8-3-,1
9201299,20-,1
1837259,24-6-,1
72018,1-,1
9181368,23-5-1-12-,1
225713,25-20-16-5-,1
9177274,14-,1
3227864,20-,1
8153347,11-,1
9189692,7-6-,1
501468,12-25-,1
67952,22-1-12-14-19-8-3-13-,1
9191609,20-,1
374836,25-20-4-10-18-5-,1
31433,10-18-23-5-,1
18532,19-20-,1
9183671,17-,1
9185553,22-2-,1
9193699,18-,1
9181293,4-,1
5941996,10-,1
667639,5-14-,1
1136837,6-,1
6659244,2-16-4-,1
525316,24-17-23-5-8-3-13-,1
340411,24-17-,1
8772921,11-23-,1
4243587,10-18-7-11-19-25-20-2-16-4-,1
126351,5-,1
476086,8-,1
9005049,11-19-25-20-2-16-4-,1
8591088,10-23-5-14-,1
9203286,16-,1
9182793,18-,1
184329,13-,1
85996,1-12-14-,1
263788,8-1-12-11-13-,1
1421431,11-14-,1
516969,18-23-5-14-,1
16640,13-,1
2225182,3-,1
9199562,20-,1
395959,12-25-20-16-4-,1
9169064,20-,1
1651652,17-6-,1
636088,22-1-12-25-20-4-,1
2445228,1-12-,1
8910995,18-,1
85038,4-10-,1
5157252,11-3-13-,1
68754,10-4-,1
8898125,24-17-23-5-8-3-13-,1
9175873,10-18-,1
8031212,4-,1
47119,8-3-13-22-1-12-,1
3878043,14-,2
4193813,8-,1
8141333,11-,1
9180026,17-,1
9174523,4-,1
56970,10-18-7-17-23-5-8-3-13-1-12-25-20-16-4-,1
9202312,18-,1
9175580,18-,1
7989021,14-,1
9196852,11-19-4-,1
9165402,4-,1
9187009,14-,1
1772758,24-6-,1
306460,12-25-20-16-4-,1
8762379,10-18-23-5-14-,1
647168,5-,1
9191942,3-,1
484311,17-,1
9202797,14-,1
996037,18-,1
757189,10-18-23-5-8-3-13-,1
657599,8-3-13-,1
395562,12-25-,1
978071,10-18-5-8-3-13-,1
31045,17-7-7-17-,1
9191949,22-10-18-5-3-,1
1149470,20-,1
8585817,12-25-2-16-4-,1
4236764,3-,1
9191228,12-25-20-16-4-,1
8213263,1-25-16-,1
29413,3-,1
81750,1-12-25-20-16-4-10-18-23-5-8-3-,1
321621,10-18-,1
2989540,22-1-12-25-20-2-16-18-23-5-8-3-13-,1
3905497,11-19-25-20-23-,1
78503,6-,1
345215,7-6-24-17-,1
8015519,22-1-14-,1
6430983,4-,1
9198072,12-,1
140462,18-23-5-8-,1
493982,3-,1
9197092,13-,1
9170790,4-,1
9176152,10-13-,1
167158,7-,1
8609138,14-,1
9189657,5-,1
1688699,8-,1
192825,19-8-3-13-22-1-14-,1
1349181,5-14-,1
4306248,6-24-,1
371559,20-,1
2003040,17-7-,1
59140,24-17-7-,1
1701633,20-,1
9201880,22-1-12-25-20-16-4-,1
3948582,24-17-23-20-,1
86964,22-12-14-11-19-8-3-13-,1
9175624,25-,1
2353334,10-18-5-,1
2298534,3-13-22-1-,1
7863153,6-,1
4159879,24-,1
453836,19-25-20-2-16-4-,1
9198171,18-,1
9188930,6-,1
219911,2-7-17-23-,1
9186659,5-,1
9187797,18-3-,1
117087,13-,1
1178656,17-7-,1
9163465,13-,1
9165076,11-,1
5396456,12-,1
6938532,22-1-12-25-20-2-16-4-,1
9163488,16-,1
7799738,1-20-,1
9188191,25-,1
2954533,10-18-23-5-8-3-13-,1
1567517,16-,1
1038386,12-25-20-7-,1
8418140,10-18-23-5-8-3-13-,1
9177030,13-,1
241702,19-,1
453185,22-1-12-25-20-2-23-5-8-3-13-,1
825753,22-1-12-25-20-2-16-4-,1
8472553,22-1-12-25-20-2-16-4-,1
338197,5-8-12-25-20-,1
9187121,18-,1
9178536,5-,1
9190166,14-,1
9166951,3-,1
7375428,12-,1
174729,24-,1
9201704,12-4-,1
369882,2-5-,1
124165,1-16-4-,1
2224909,10-,1
31944,4-10-18-23-,1
3985022,20-,1
229100,10-18-23-5-8-3-13-22-1-1-12-25-20-2-4-,1
4589529,19-,1
1694416,10-18-23-5-8-3-1-12-14-,1
9192630,25-,1
1009063,8-3-13-22-1-12-14-,1
9176582,18-,1
13047,12-14-,1
204315,5-8-3-13-1-12-,1
338331,10-18-23-5-14-,1
9198728,8-,1
772605,11-8-3-13-22-1-12-25-20-16-4-10-18-23-5-14-,1
3438929,10-18-23-5-14-,1
7597015,10-18-23-5-14-,1
71800,25-20-2-16-18-23-5-14-,1
87209,5-14-,1
8802061,10-18-23-5-,1
3745287,11-19-25-20-,1
1175731,20-14-,1
9180152,14-,1
8765156,18-5-14-,1
2299373,17-7-,1
9189070,2-,1
8099191,10-18-23-5-14-,1
282594,3-,1
114283,5-8-,1
65290,1-12-14-,1
914087,14-,1
1028204,14-,1
9200569,25-,1
3438860,25-20-,1
20174,10-18-23-,1
4212982,23-,1
9177355,5-,1
9172089,19-,1
1271496,25-20-2-16-4-10-18-23-5-,1
9189497,19-,1
210734,8-12-,1
8605688,2-16-4-,1
2276722,4-18-5-3-13-,1
1030393,25-,1
7318594,10-18-23-5-14-,1
74074,8-3-,1
1217727,18-23-,1
4745373,18-3-13-,1
229222,1-12-14-11-8-3-,1
69784,16-4-10-18-23-5-8-22-8-3-22-1-12-,1
697827,12-25-20-16-4-,1
1019615,6-24-,1
7776468,22-1-12-25-20-16-,1
9168375,20-,1
48272,17-7-,1
685119,18-23-5-14-,1
2298587,7-6-10-,1
8201373,10-18-16-4-,1
430300,17-7-6-24-,1
9200607,20-,1
142957,5-14-,1
9198868,2-,1
97217,24-,1
775994,18-,1
9202636,23-,1
2943978,20-,1
1592868,5-8-3-13-,1
5611822,14-11-,1
9180464,24-6-,1
8503932,18-5-14-,1
280255,1-12-16-,1
9193106,12-,1
9190593,20-,1
9167120,2-,1
343328,6-,1
333817,19-,1
8997927,5-11-25-,1
2550363,5-,1
625886,14-,1
7165470,11-,1
9177684,18-,1
3469699,25-20-,1
1838201,10-18-16-4-,1
9197136,13-25-20-16-,1
2402175,11-19-20-,1
6687434,3-,1
2527118,5-12-25-,1
2329337,10-18-7-6-,1
19476,24-,1
1013915,19-25-20-,1
8802215,10-18-23-5-14-,1
113254,10-18-23-8-3-,1
670321,5-14-19-25-,1
9173659,10-,1
9172278,22-1-25-20-2-,1
5662557,24-24-6-,1
5049377,24-17-23-,1
248826,14-5-,1
45666,5-14-,1
638184,11-25-16-4-,1
480427,23-,1
522081,17-,1
7953452,5-8-3-13-,1
9167454,20-,1
444349,4-,1
451075,10-18-23-5-8-3-13-22-1-12-25-20-2-16-4-,1
9179398,5-,1
35172,6-,1
575279,4-,1
9176070,3-,1
9161986,17-,1
523044,2-7-17-23-,1
102695,1-12-16-4-,1
8893831,10-18-23-5-8-3-13-,1
844107,13-22-,1
612574,10-18-23-5-8-3-,1
736580,10-18-,1
43850,10-18-7-17-16-4-,1
437129,19-25-20-,1
9196409,12-,1
9175535,13-,1
821847,17-8-3-13-22-1-12-25-20-2-16-,1
9163454,25-,1
598507,14-,1
88444,10-18-23-5-8-3-13-,1
8553362,10-18-23-5-8-3-13-22-1-12-25-20-2-16-4-,1
432954,6-,1
2094623,13-,1
389008,22-1-12-20-16-4-10-18-23-5-8-3-13-,1
2412580,10-18-23-5-8-3-13-,1
9203287,22-,1
1946096,11-25-20-2-16-4-10-18-23-5-14-,1
3307255,10-18-23-5-8-3-13-,1
9194384,1-12-,1
4246092,10-18-23-5-14-,1
2560879,24-,1
3058238,16-,1
434580,19-25-20-2-16-4-,1
9187810,6-,1
1999107,22-1-12-25-20-16-4-,1
9162211,20-,1
9197967,14-,1
205677,12-8-3-13-,1
278134,10-23-,1
94963,7-17-,1
615106,11-19-25-20-16-4-,1
9168305,10-,1
9200303,1-,1
8094064,25-,1
1025713,10-18-7-17-16-4-,1
272757,6-10-18-23-5-8-3-13-,1
2020753,11-,1
7846571,5-8-3-13-,1
8897295,10-18-23-5-8-3-13-22-,1
2382899,22-1-12-14-11-8-3-13-,1
9187686,16-4-,1
1724901,24-6-,1
1265692,10-18-23-5-8-3-13-,1
471782,1-,1
9182285,6-,1
835458,1-,1
7522466,25-16-,1
9198522,19-,1
339634,6-,1
911634,19-14-,1
536275,24-,1
196558,8-3-13-1-12-25-20-16-4-,1
51120,22-1-12-25-5-8-3-13-,1
9185274,6-,1
9168585,20-2-4-,1
3832288,11-19-25-20-2-16-4-,1
8202360,5-,1
2374855,10-18-23-5-,1
4298844,10-18-23-5-8-3-13-,1
3864639,10-18-23-5-3-13-,1
9164826,4-,1
3681056,14-,1
8969931,22-,1
1763289,17-7-,1
9178365,6-,1
350072,25-20-2-16-4-10-18-23-5-14-,1
8128561,10-18-23-5-8-3-,1
9196394,11-,1
299993,10-18-7-,1
86422,17-23-20-2-7-,1
9198211,1-,1
3521573,10-18-23-5-14-,1
7794443,11-,1
7030236,23-,1
3210364,10-18-23-5-14-,1
8799083,6-,1
524283,17-23-7-,1
9164003,8-,1
3969221,5-8-3-13-22-1-12-25-20-,1
7520550,22-1-12-25-2-4-,1
9185289,10-18-23-5-8-12-25-20-2-16-4-,1
249520,22-1-3-13-,1
414782,12-,1
2287512,8-3-12-25-20-4-,1
62015,22-1-12-14-11-19-8-3-13-,1
2150467,16-,1
1466770,20-,1
8063463,10-18-23-5-8-3-13-,1
45581,17-23-5-14-,1
2611975,17-7-,1
357612,6-,1
3292279,17-7-,1
9172626,18-,1
1501723,4-,1
243240,11-25-20-16-4-,1
1250979,5-14-,1
9186916,18-5-20-2-,1
7628132,23-5-,1
6589387,24-,1
9175951,22-,1
302847,3-1-25-,1
198243,7-,1
601519,3-,1
9164420,4-,1
8815445,10-18-8-,1
3664910,10-18-23-5-8-,1
9174305,11-8-3-13-,1
9195073,19-,1
56089,13-1-,1
3463556,10-23-5-8-3-13-,1
9173104,4-,1
9189152,16-,1
756155,8-3-13-22-1-12-14-,1
9169511,12-,1
1159009,11-25-,1
9189725,5-,1
209741,19-8-3-13-,1
64400,6-24-,1
4151977,19-,1
9197264,16-,1
334830,6-24-,1
9198904,22-1-12-25-20-2-16-4-,1
9202335,16-,1
9071915,22-14-,1
2299253,17-16-4-24-,1
160001,4-18-,1
940452,17-23-5-8-3-1-12-25-20-2-7-,1
3884749,10-23-5-19-25-20-16-4-,1
773256,1-,1
7966198,5-,1
8300886,10-18-23-,1
1193580,10-18-23-5-8-3-13-,1
877188,19-,1
9164359,12-8-,1
9196268,19-,1
84189,22-1-12-25-5-8-3-13-,1
2445653,8-3-1-12-,1
9193972,16-,1
204574,17-10-18-7-,1
9169105,12-,1
9185002,24-17-23-2-7-,1
3694926,22-1-12-25-20-2-16-4-,1
3130896,24-,1
220826,18-23-5-,1
9192962,19-,1
259196,1-12-25-20-16-4-10-18-23-5-8-3-13-,1
9179017,10-,1
9193368,22-12-20-5-8-3-13-,1
9179175,25-,1
534509,16-4-,1
346685,8-3-13-22-1-12-14-,1
221737,1-1-12-,1
9162063,22-,1
942372,25-,1
3166536,14-,1
3785726,22-1-12-14-19-8-3-13-,1
2005597,10-18-23-14-25-20-16-4-,1
268082,14-,1
1016781,14-,1
9169959,22-,1
8040930,11-,1
440032,6-24-,1
790320,18-23-5-8-3-13-22-1-14-,1
2605059,12-14-,1
5267097,6-,1
9169062,22-,1
639372,10-18-5-14-,1
9193592,23-5-,1
922071,10-18-7-6-,1
315244,17-23-,1
12757,5-,1
5057063,17-,1
9169947,8-,1
9180429,5-,1
4406792,2-,1
66476,13-,1
25664,12-14-14-,1
72345,24-,1
1808515,5-,1
2954839,25-20-2-16-4-,1
8895108,11-19-8-3-13-22-1-,1
9169040,20-,1
44891,1-12-16-4-,1
1557079,24-,1
9165613,4-,1
3652262,10-18-23-5-8-,1
8356842,1-12-25-20-2-16-4-,1
7978922,10-18-23-5-14-,1
4256688,1-3-,1
9202829,18-,1
72645,1-12-14-,1
9166331,23-,1
533643,17-23-5-14-25-20-7-6-,1
31831,10-,1
3212985,17-7-,1
9165492,25-20-,1
89710,1-12-14-,1
9030265,1-12-25-20-2-16-4-,1
4265723,11-25-20-,1
9186881,10-18-23-5-14-,1
9174825,20-,1
380594,8-,1
3247655,4-,1
2632572,19-18-3-,1
9167748,16-,1
9202957,19-,1
3237268,7-17-,1
504795,19-25-20-2-7-6-10-18-23-5-14-,1
9165650,3-,1
9010707,11-,1
3984215,10-18-23-5-8-3-13-,1
3936393,10-18-23-5-8-3-13-,1
1171432,11-25-20-16-5-14-,1
9169436,7-,1
52480,6-,1
9178605,10-18-23-5-14-,1
2052525,19-8-3-13-,1
9176197,14-,1
1347781,6-,1
2442020,20-2-16-4-,1
1281118,6-24-,1
8937178,10-18-23-5-8-,1
9173156,14-,1
1902137,22-1-12-,1
1010819,7-17-,1
1101237,1-12-20-7-6-24-17-23-5-8-3-,1
6359207,10-,1
8645784,22-1-12-25-20-2-16-4-,1
9167317,5-,1
8796925,12-25-20-16-4-,1
9196983,22-,1
3023576,4-,1
9175111,20-,1
9188569,12-,1
167383,12-,1
474814,10-18-23-5-8-3-13-,1
375762,22-1-12-25-20-16-4-10-18-23-5-8-3-,1
30932,7-17-,1
611167,10-4-,1
9195415,10-,1
8002169,5-14-,1
332624,6-24-,1
38816,24-6-,1
3118054,10-18-23-5-14-25-20-2-16-4-,1
1974989,11-25-,1
6261227,25-20-2-16-18-7-17-16-4-10-18-23-5-14-,1
9200151,23-,1
460165,8-25-,1
9194597,19-,1
1876922,3-,1
1491761,3-13-22-1-,1
1510088,11-,1
357357,10-18-23-5-,1
7685310,22-1-12-25-20-2-16-4-,1
8892253,10-18-23-5-8-3-13-,1
633108,4-,1
486993,8-,1
3927049,11-19-8-3-13-,1
9176213,1-12-25-20-7-6-,1
9166138,14-,1
195644,2-7-,1
743376,17-,1
9167070,17-,1
8200240,18-23-5-14-,1
7861555,10-18-23-5-14-,1
6311704,23-,1
701900,5-14-11-19-25-,1
1257083,17-16-4-21-27-9-10-18-7-,1
528863,19-5-14-,1
6364310,19-,1
517428,24-6-,1
6380510,14-,1
839293,27-9-4-,1
2068762,19-,1
5052361,2-16-4-21-,1
2486088,24-,1
610821,22-1-22-1-20-2-16-4-,1
221097,6-24-,1
149510,18-23-15-5-13-,1
6370567,27-9-21-,1
87614,19-20-15-5-14-,1
796400,9-10-23-,1
6233537,3-1-,1
6363393,12-,1
6382606,19-3-13-1-12-,1
6364454,11-19-25-20-2-16-4-21-,1
